Category,Name,Brand,Price,Key_Features
Computing,"KIOXIA TransMemory U366 USB Flash Drive 128GB 3.0 USB File Transfer On PC/MAC, Metal",KIOXIA,690,"More Information | Brand Kioxia | Model Kioxia TransMemory U366 128GB | Function Store and transfer data | Hard Disk Capacity 128GB | Connectivity USB 3.2 Gen 1 SuperSpeed compatible / USB 2.0 high-speed compatible | Power Source USB power | Features | Max Read Speed: 16GB: 100 MB/s | Compatibility: Compatible PC & Mac | Models equipped with the following OS, and the Type-A USB interface as a standard feature. | Compatible with macOS Mojave 10.14, macOS Catalina 10.15, macOS Big Sur 11, macOS Monterey 12 | Windows 8.1, Windows 10 and Windows 11"
Computing,TP-Link EAP620 HD TP-link AX1800 Wireless Dual Band Ceiling Mount Access Point,TP-Link,7550,"1,000 | IEEE 802.11ax/ac/n/g/b/a | 2.4 GHz and 5 GHz | 5 GHz: Up to 1201 Mbps | 2.4 GHz: Up to 574 Mbps | 1024-QAM | 4 Longer OFDM Symbol | OFDMA | Multiple SSIDs (Up to 16 SSIDs, 8 for each band) | Enable/Disable Wireless Radio | Automatic Channel Assignment | Transmit Power Control (Adjust Transmit Power on dBm) | QoS(WMM) | MU-MIMO | Seamless Roaming | Band Steering | Load Balance | Airtime Fairness | Beamforming | Rate Limit | Reboot Schedule | Wireless Schedule | Wireless Statistics based on SSID/AP/Client | Captive Portal Authentication | Access Control | Wireless Mac Address Filtering | Wireless Isolation Between Clients | SSID to VLAN Mapping | Rogue AP Detection | 802.1X Support | WEP, WPA-Personal/Enterprise, WPA2-Personal/Enterprise, WPA3-Personal/Enterprise | CE: 20 dBm(2.4 GHz, EIRP) 23 dBm(5 GHz, EIRP) | FCC: 25 dBm (2.4 GHz) 25 dBm (5 GHz) | Yes | Omada Cloud-Based Controller | Omada Hardware Controller (OC300) | Omada Hardware Controller (OC200) | Omada Software Controller | Yes (Through OC300, OC200, Omada Cloud-Based Controller, or Omada Software Controller) | Yes | Yes | Yes | v1, v2c, v3 | Local/Remote Syslog | Yes | HTTP/HTTPS | Yes | Yes | Yes | Yes.Requiring the use of Omada Cloud-Based Controller (Supported by EAP620 HD v2.0 and above) | 2.4 GHz: 574 Mbps | 5 GHz: 1201 Mbps | 1x Gigabit Ethernet Port | 2.4 GHz: 2x 4 dBi | 5 GHz: 2x 5 dBi | V3: 48V Passive PoE or 802.3at PoE or 12V/1.5A DC | V2: 48V Passive PoE or 802.3at PoE or 12V/1A DC | CE, FCC, RoHS | Microsoft Windows XP, Vista, Windows 7, Windows 8, Windows10, Linux | Operating Temperature: 040 (32104 ) | Storage Temperature: -4070 (-40158 ) | Operating Humidity: 1090% RH non-condensing | Storage Humidity: 590% RH non-condensing"
Computing,Fan USB Rechargeable - F665 With 3 Speeds - LED Light - Blue Sky,Fan,688,"Three-speed ventilation fan and light | Built-in power, USB rechargeable. | Portable hand fan that can be easily carried in the bag | One piece fan | It is suitable for the car because it is equipped with a separate base provided that it is attached from the bottom with a double face | Desk fan for work and study | You can place it vertically on the desk for ventilation while working and sleeping | Bendable at an angle of 180 degrees | You can operate it continuously throughout the sleep period provided that it is connected to electricity or a power bank so that its charge is not discharged during sleep. | The lighting can be turned on by double clicking on the power button | It can be hung on the ceiling or side anywhere using a hook | The fan supports operation with one or two charging chambers | The fan comes with only one charging station to operate it | It comes with a USB charging cable | The fan can be fixed at the appropriate angle for ventilation by tightening the screws | It has a large office base"
Computing,Western Digital WD 1TB My Passport Portable External Hard Drive,Western Digital,4599,Not Available
Computing,Bosch Electric Grill 2000 Watt Silver Color Model-TCG4215,Bosch,8099.1,Not Available
Computing,Sandisk Ultra Fit USB 3.2 Flash Drive 32GB - Black,Sandisk,359,Not Available
Computing,Grand Multimedia Speaker Mini Usb 2.0,Grand,345,Not Available
Computing,Standard GM-07 Gaming Headphone - Silver,Standard,1035,Not Available
Computing,HP Original HP 17A LaserJet Black Toner Cartridge - CF217A,HP,1950,\u0631\u0642\u0645 \u0627\u0644\u0645\u0648\u062f\u064a\u0644:HP17A | \u0627\u0633\u0645 \u0627\u0644\u0645\u0648\u062f\u064a\u0644:HP LaserJet Pro M102\u060c HP LaserJet Pro MFP M130 - CF217A | \u0639\u062f\u062f \u0627\u0644\u0642\u0637\u0639:1
Computing,"HP Original LaserJet Black Toner Cartridge, 136A, Compatible With HP LaserJet M211d Printer Series / MFP M236dw Printer Series",HP,3500,Color: Black | Model Number: W1360A | SKU: GE810EA29RZ9LNAFAMZ
Computing,Point LAPTOP LOCK PASSWORDPOINT,Point,205,: 11281 | : China | : Silver | : N/A
Computing,HP 107A Original Laser Toner Cartridge BLACK,HP,2850,Color: BLACK | Model Number: 107A Black | Number of Pieces: 1 | Whats in the Box: TONER | Model Name: 107A Black Original
Computing,"Premium Laptop Sleeve for 15.6"" Laptops with Free Foldable Aluminium Adjustable Stand – Ergonomic 2-in-1 Protection & Portable Work-from-Anywhere Bundle for Students, Professionals, Travel, Home Office – Water-Resistant, Scratch-Proof, Lightweight Case",Premium,424.98,Not Available
Computing,Sandisk Ultra Shift USB 3.2 Gen 1 Flash Drive 64GB - Black,Sandisk,439,Not Available
Computing,"Elmaghraby 2500W 2-meter circular power strip with a central on/off switch. It features 4 power outlets compatible with all plugs, 2 USB ports, and a Type-C port for phones and tablets. Made of heat-resistant materials.",Elmaghraby,197.1,Not Available
Computing,Ugreen Cable Cat 6 Utp Ethernet 10.M - 11205 - Blue,Ugreen,239,Cable Conductor Material: CCA | Cable Jacket Material: PVC | Cable Gauge: 26 AWG | Cable Color: Blue | Cable Performance: Up to 500 MHz | Cable Structure: Stranded | Cable Shielding: UTP (Unshielded Twisted Pairs)
Computing,Ruijie RG-RAP1200(F) Reyee Wi-Fi 5 1267Mbps Wall-mounted Access Point,Ruijie,2225,Not Available
Computing,Lava cable hd to vga,Lava,175,HDMI VGA HDMI VGA. | : HDMI / : VGA 15 . | HDMI VGA. | FHD 1080p (1920x1080 @ 60 ).
Computing,Ugreen Cable USB-A To BM Print 3.M -10351 - Black,Ugreen,219,"Type: USB 2.0 AM to BM print cable | Connectors: Gold-plated | Thickness: 3mm | Length: [specify length] | Gold-Plated Connectors for Enhanced Performance: The Ugreen USB 2.0 AM to BM print cable is equipped with gold-plated connectors, ensuring optimal signal conductivity and reducing signal loss. Experience reliable and efficient data transfer for your printing tasks. | Versatile 3mm Design: The slender 3mm design of this cable not only adds a touch of elegance to your workspace but also ensures a tidy and organized setup. Say goodbye to cable clutter and welcome a more streamlined and efficient printing environment. | High-Speed Data Transfer: This USB 2.0 cable facilitates high-speed data transfer, allowing you to print documents and images seamlessly. Enjoy a responsive and efficient printing experience with Ugreen. | Universal Compatibility: The Ugreen USB 2.0 print cable is universally compatible with a variety of printers, scanners, and other USB-enabled peripherals. Connect with confidence, knowing that Ugreen provides reliable connectivity solutions. | Durable Construction: Crafted with durability in mind, this USB cable is designed to withstand the rigors of daily use. The robust construction ensures a long service life, making it a reliable addition to your printing setup."
Computing,"Asus Vivobook 16 Laptop, Intel® Core™ i7-13620H, 16GB Ram, 512GB SSD, Intel UHD Graphics, 16"" FHD, Win11, X1605VA-OACH007W - Cool Silver",Asus,36399,Not Available
Computing,"HP Smart Tank 581 All in One Printer , Black",HP,7079,Not Available
Computing,HP SATA Data Cable,HP,40,: . | : . | :
Computing,"1080P Webcam Full HD 2 Mega Pixel With Dual Microphone, Auto focus, 30 FPS, Wide Angle 110 Black",Dual,719.1,"Full 1080p HD Webcam - The webcam is allowing video resolution up to 1080P, and autofocus feature captures every detail of the picture and face beauty function, The frame rate is 30 frames per second, and even moving pictures will be very smooth. | Full 1080p HD Webcam - The webcam is allowing video resolution up to 1080P, and autofocus feature captures every detail of the picture and face beauty function, The frame rate is 30 frames per second, and even moving pictures will be very smooth. | our built-in stereo microphone can pick up your voice even at a distance of 10 feet while significantly reducing background noise. | Plug & Play, Easy to Use - The webcam can be used immediately upon connecting it to a computer/TV/Xbox via USB without needing to install a driver. | Don't worry as our laptop camera can provide excellent quality video streaming on social gaming and social media such as Facebook, Twitch, YouTube, Twitter, etc. | High Compatibility - The computer webcam has high compatibility and can be used on laptop, desktop, Mac, Android TV, Xbox, etc | USB plug and play, no drivers required, USB 2.0/3.0 port. Works with Windows XP/7/8/10 or higher, Mac OS 10.6 or higher. Support for smart TV, TV box, Chrome OS, Android V5.0 or higher, etc. | Adjustable Design - Our camera features an adjustable design. It can be clipped onto the computer screen or placed directly on your desk."
Computing,Logitech Wired Gaming Mouse G102 Black,Logitech,1089,"Colorful Lightsync RGB: Play in color with customizable effects across 16.8 million colors. | Classic, Gamer Tested Design: Comfortable and reliable with a simple 6-button layout. | Mechanical Spring Button Tensioning: Ensures performance and excellent feel with durable metal springs. | Customizable Settings: Adjust sensitivity with Logitech G Hub gaming software. | System Requirements: Windows 7 or later, macOS 10.11 or later, USB port."
Computing,"HP Original 230A W2300A W2301A W2302A W2303A Compatible With : Laserjet Pro 4203 Laserjet Pro MFP 4303 Black,Cyan,Magenta,Yellow",HP,20500,"Product Weight: 3.75 KG | Product Length: 28.5 cm | Product Width: 22.5 cm | What's in the Box: HP Toner Cartridges | Model Name: W2300A, W2301A, W2302A, W2303A | Colour Name: Black, Cyan, Magenta, Yellow | Product Height: 27.35 cm | Set Includes: Full set pack (4 pieces) | Model Number: W2300A, W2301A, W2302A, W2303A | Number of Pieces: 4 pieces"
Computing,Crucial BX500 240GB 3D NAND SATA 2.5-inch SSD,Crucial,2888,Not Available
Computing,Lenovo Legion Go,Lenovo,46579,"Carry bag | 332 x 162 x 83 mm (13.07 x 6.38 x 3.27 inches) | Gamepad | 210 x 131 x 20.1 mm (8.27 x 5.16 x 0.79 inches) | Gamepad with controllers | 298.83 x 131 x 40.7 mm (11.76 x 5.16 x 1.60 inches) | Gamepad | Less than 640 g (1.41 lbs) | Gamepad with controllers | Less than 854 g (1.88 lbs) | Power button | Volume keys | 2x USB4 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort 1.4) | 1x Headphone / microphone combo jack (3.5mm) | 1x Card reader | 2x Pogo pin connector (5-point)"
Computing,"Redragon K617Fizz Wired RGB Gaming Keyboard, Mechanical- Red Switch",Redragon,1790,"Slim Fresh K617: Redragon's new 60% wired keyboard in a fresh style with a no-brainer economy offering. 61 pressed keys with specific keycaps, intended for FPS gamers and efficient work. | Hot-swappable red switches: Most quiet mechanical switches, the linear and soft key travel, makes every click easy to register. Hot swappable with other Redragon switches. Built to last with keys rated for 50 million keystrokes. | Vibrant RGB: Up to 20 backlight modes can be freely selected by the keyboard itself. Brightness and streaming speed are also adjustable on board. Select your favorite modes for any game. | Pro Software Customizable: Expand your options with the available software to design your new poses and effects. Macros with different key bindings or shortcuts for more efficient work and games. | Intended for FPS Gamer: Put the keyboard directly on the desktop and there is no more roundabout way to save mouse space, the mouse will not press the keyboard anymore. Enjoy waving your mouse without any worries and go get that team kills."
Computing,Toner-Tank Compatible Toner Cartridge Replacement for HP Q5949A Q7553A 49A 53A HP LaserJet 1320/1320N/1320TN/3390MFP/3392MFP/P2014/P2015/M2727 Canon LBP-3300/3360/3310/3370,Toner-Tank,449,3000 Page Yield 5% Coverage for A4 paper. | Compatible with HP LaserJet 1320/1320N/1320TN/3390MFP/3392MFP/P2014/P2015/M2727 Canon LBP-3300/3360/3310/3370. | It contains 1 toner cartridge.
Computing,3-Outlet Combination Socket and Adapter (3 pieces),Combination,99,Not Available
Computing,"Universal DC charger, compatible with surveillance cameras and digital video recorders, with four ports and comes with a power cable.",Universal,225,Not Available
Computing,Aukey 1080P HD Webcam with Built-in Dual Digital Microphone,Aukey,1061,Not Available
Computing,Sandisk Hard Disk 2TB External Portable - SSD-E30 (G26),Sandisk,10899,Not Available
Computing,"Point Joystick PT-600D, Dual Vibration for More Realistic Interaction - 12 Buttons for Quick Control - USB Connection for Easy Connection to Various Computers - Compatible with Windows- Blue",Point,900,"USB 2.0 connectivity compatible with most PCs. | Analog and digital modes with LED indicator. | 12 buttons, including Turbo buttons for faster gameplay. | Dual vibration feature for a more immersive gaming experience. | Ergonomic design for long-lasting comfort. | Supports Windows 98/2000/ME/XP/NT/Vista."
Computing,Point SPEAKER USB POINTPT X10,Point,710,: PT-X10 | : China | : black | : Plastic
Computing,"Redragon K552 Rainbow Elite 87 Keys Tenkeyless Mechanical Keyboard, Linear Red Switch Switches, Rainbow Lighting, Durable Metal Frame, Anti Interruption, Hot Swap (Arabic/English)",Redragon,1680,Not Available
Computing,"SD Card Reader for iPhone, USB C SD Card Reader, 2 in 2 Camera Card Viewer Reader SD Card Reader Adapter, Type C OTG Adapter Camera Memory Card Reader Dual Slot for SD/MicroSD/SDHC/SDXC, Plug and Play",Dual,810,Not Available
Computing,Nb STAND MONITIOR DESK F160,Nb,3500,Not Available
Computing,Asus LapTop TUF Gaming A15 FA506NCR-HN007W - 15.6 Inch - AMD Ryzen 7 - 8GB/512GB SSD - RTX3050 - WIN11 - Graphite Black,Asus,53999,Brand: ASUS | Operating System: Windows 11 | Processor: Ryzen 7 | Memory: 8 GB | Storage: 512 GB SSD | GPU: NVIDIA GeForce RTX 3050
Computing,SNAP 1080p Hdmi Male To Vga Female Video Converter Adapter Cable With Audio - For Pc Dvd Hdtv,SNAP,108,: 1080P . | : DVD HDTV. | : . | : . | : . | : : DVD. | : : HDMI VGA . | : : 1080P.
